timestamp,event,ticker,price
2025-04-26T21:07:19.094530-04:00,VIX25,VOO,490.94
2025-04-26T21:07:19.094550-04:00,VIX25,QQQM,186.98
2025-04-26T21:07:19.094559-04:00,RISK_BRAKE,VOO,490.94
2025-04-26T21:07:19.094567-04:00,RISK_BRAKE,QQQM,186.98
