timestamp,event,ticker,price
2025-04-26T21:07:17.928498-04:00,VIX25,VOO,464.65
2025-04-26T21:07:17.928519-04:00,VIX25,QQQM,174.12
2025-04-26T21:07:17.928530-04:00,RISK_BRAKE,VOO,464.65
2025-04-26T21:07:17.928537-04:00,RISK_BRAKE,QQQM,174.12
