timestamp,event,ticker,price
2025-04-26T21:07:18.817764-04:00,VIX25,VOO,479.88
2025-04-26T21:07:18.817788-04:00,VIX25,QQQM,182.40
2025-04-26T21:07:18.817797-04:00,RISK_BRAKE,VOO,479.88
2025-04-26T21:07:18.817805-04:00,RISK_BRAKE,QQQM,182.40
