timestamp,event,ticker,price
2025-04-26T21:07:17.519149-04:00,VIX25,VOO,464.65
2025-04-26T21:07:17.519169-04:00,VIX25,QQQM,174.12
2025-04-26T21:07:17.519181-04:00,RISK_BRAKE,VOO,464.65
2025-04-26T21:07:17.519189-04:00,RISK_BRAKE,QQQM,174.12
