Datetime,QQQM,VOO,^VIX
2025-04-11 23:15:00+00:00,187.0,490.73,
2025-04-11 23:30:00+00:00,186.98,490.72,
2025-04-11 23:45:00+00:00,186.98,490.94,
2025-04-14 07:15:00+00:00,,,34.400001525878906
2025-04-14 07:30:00+00:00,,,34.27000045776367
2025-04-14 07:45:00+00:00,,,34.09000015258789
2025-04-14 08:00:00+00:00,190.35,497.64,33.9900016784668
2025-04-14 08:15:00+00:00,190.35,498.02,33.599998474121094
2025-04-14 08:30:00+00:00,190.26,497.8,33.459999084472656
2025-04-14 08:45:00+00:00,190.15,497.74,33.459999084472656
2025-04-14 09:00:00+00:00,190.09,497.72,33.45000076293945
2025-04-14 09:15:00+00:00,189.88,496.45,33.88999938964844
2025-04-14 09:30:00+00:00,189.37,496.02,33.900001525878906
2025-04-14 09:45:00+00:00,,496.51,33.630001068115234
2025-04-14 10:00:00+00:00,189.7,496.72,33.529998779296875
2025-04-14 10:15:00+00:00,189.71,496.42,33.52000045776367
2025-04-14 10:30:00+00:00,189.85,497.33,33.16999816894531
2025-04-14 10:45:00+00:00,,497.5,33.08000183105469
2025-04-14 11:00:00+00:00,190.47,498.47,32.720001220703125
2025-04-14 11:15:00+00:00,190.37,498.47,32.7400016784668
2025-04-14 11:30:00+00:00,190.25,497.68,33.0099983215332
2025-04-14 11:45:00+00:00,189.69,496.39,33.65999984741211
2025-04-14 12:00:00+00:00,190.08,497.45,33.040000915527344
2025-04-14 12:15:00+00:00,190.28,497.83,33.0
2025-04-14 12:30:00+00:00,190.6185,498.44,32.63999938964844
2025-04-14 12:45:00+00:00,190.79,498.84,32.400001525878906
2025-04-14 13:00:00+00:00,190.75,498.99,32.439998626708984
2025-04-14 13:15:00+00:00,191.2104,,31.979999542236328
2025-04-14 13:30:00+00:00,189.4398956298828,497.010009765625,33.40999984741211
2025-04-14 13:45:00+00:00,189.4219970703125,496.7699890136719,32.790000915527344
2025-04-14 14:00:00+00:00,189.86900329589844,497.5799865722656,32.16999816894531
2025-04-14 14:15:00+00:00,190.2301025390625,498.2699890136719,31.459999084472656
2025-04-14 14:30:00+00:00,190.36500549316406,498.3900146484375,30.6299991607666
2025-04-14 14:45:00+00:00,190.2449951171875,498.4700012207031,30.690000534057617
2025-04-14 15:00:00+00:00,189.2967071533203,496.9599914550781,31.90999984741211
2025-04-14 15:15:00+00:00,188.38999938964844,494.95001220703125,33.02000045776367
2025-04-14 15:30:00+00:00,188.20950317382812,494.58331298828125,33.11000061035156
2025-04-14 15:45:00+00:00,187.24000549316406,492.3800048828125,34.310001373291016
2025-04-14 16:00:00+00:00,187.02000427246094,492.1400146484375,34.400001525878906
2025-04-14 16:15:00+00:00,187.1060028076172,492.489990234375,34.13999938964844
2025-04-14 16:30:00+00:00,187.6699981689453,493.9700012207031,33.130001068115234
2025-04-14 16:45:00+00:00,186.80999755859375,492.20001220703125,33.849998474121094
2025-04-14 17:00:00+00:00,187.35800170898438,493.3562927246094,33.66999816894531
2025-04-14 17:15:00+00:00,187.57000732421875,493.9700012207031,33.189998626708984
2025-04-14 17:30:00+00:00,187.5399932861328,493.6000061035156,32.90999984741211
2025-04-14 17:45:00+00:00,188.3300018310547,495.3877868652344,31.959999084472656
2025-04-14 18:00:00+00:00,188.5399932861328,495.67999267578125,31.68000030517578
2025-04-14 18:15:00+00:00,188.9550018310547,496.69000244140625,31.18000030517578
2025-04-14 18:30:00+00:00,189.314697265625,497.4100036621094,30.84000015258789
2025-04-14 18:45:00+00:00,189.02499389648438,496.9849853515625,30.940000534057617
2025-04-14 19:00:00+00:00,189.781005859375,498.5,29.889999389648438
2025-04-14 19:15:00+00:00,189.30050659179688,497.56500244140625,30.350000381469727
2025-04-14 19:30:00+00:00,189.47999572753906,497.86700439453125,29.899999618530273
2025-04-14 19:45:00+00:00,188.33999633789062,495.3900146484375,30.75
2025-04-14 20:00:00+00:00,188.19,494.91,30.8799991607666
2025-04-14 20:15:00+00:00,187.34,493.04,
2025-04-14 20:30:00+00:00,187.75,493.895,
2025-04-14 20:45:00+00:00,188.04,494.53,
2025-04-14 21:00:00+00:00,187.86,494.245,
2025-04-14 21:15:00+00:00,188.17,494.28,
2025-04-14 21:30:00+00:00,187.97,494.795,
2025-04-14 21:45:00+00:00,187.94,494.73,
2025-04-14 22:00:00+00:00,187.74,493.88,
2025-04-14 22:15:00+00:00,187.53,493.2796,
2025-04-14 22:30:00+00:00,187.58,493.55,
2025-04-14 22:45:00+00:00,187.07,492.95,
2025-04-14 23:00:00+00:00,187.41,493.3,
2025-04-14 23:15:00+00:00,187.57,493.7288,
2025-04-14 23:30:00+00:00,187.2401,493.14,
2025-04-14 23:45:00+00:00,187.3984,493.4313,
2025-04-15 07:15:00+00:00,,,29.889999389648438
2025-04-15 07:30:00+00:00,,,29.610000610351562
2025-04-15 07:45:00+00:00,,,29.690000534057617
2025-04-15 08:00:00+00:00,189.01,496.76,29.809999465942383
2025-04-15 08:15:00+00:00,189.01,496.22,30.040000915527344
2025-04-15 08:30:00+00:00,188.99,496.26,30.100000381469727
2025-04-15 08:45:00+00:00,188.92,496.26,30.149999618530273
