timestamp,event,ticker,price
2025-04-26T21:07:18.325941-04:00,VIX25,VOO,450.82
2025-04-26T21:07:18.325965-04:00,VIX25,QQQM,168.89
2025-04-26T21:07:18.325976-04:00,RISK_BRAKE,VOO,450.82
2025-04-26T21:07:18.325984-04:00,RISK_BRAKE,QQQM,168.89
