timestamp,event,ticker,price
2025-04-26T21:07:19.245348-04:00,VIX25,VOO,490.94
2025-04-26T21:07:19.245371-04:00,VIX25,QQQM,186.98
2025-04-26T21:07:19.245380-04:00,RISK_BRAKE,VOO,490.94
2025-04-26T21:07:19.245393-04:00,RISK_BRAKE,QQQM,186.98
